Record Date,State,Interest Rate Percent,Record Fiscal Year,Record Fiscal Quarter,Record Calendar Year,Record Calendar Month
2020-04-15,Connecticut,2.40870090,2020,3,2020,2
2020-04-15,Delaware,2.40870090,2020,3,2020,2
2020-04-15,Illinois,2.40870090,2020,3,2020,2
2020-04-15,Indiana,2.40870090,2020,3,2020,2
2020-04-15,Kentucky,2.40870090,2020,3,2020,2
2020-04-15,New York,2.40870090,2020,3,2020,2
2020-04-15,North Carolina,2.40870090,2020,3,2020,2
2020-04-15,Ohio,2.40870090,2020,3,2020,2
2020-04-15,Rhode Island,2.40870090,2020,3,2020,2
2020-04-15,South Carolina,2.40870090,2020,3,2020,2
2020-04-15,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-16,Arizona,2.40870090,2020,3,2020,2
2020-04-16,Arkansas,2.40870090,2020,3,2020,2
2020-04-16,California,2.40870090,2020,3,2020,2
2020-04-16,Connecticut,2.40870090,2020,3,2020,2
2020-04-16,Delaware,2.40870090,2020,3,2020,2
2020-04-16,Illinois,2.40870090,2020,3,2020,2
2020-04-16,Indiana,2.40870090,2020,3,2020,2
2020-04-16,Kentucky,2.40870090,2020,3,2020,2
2020-04-16,New York,2.40870090,2020,3,2020,2
2020-04-16,North Carolina,2.40870090,2020,3,2020,2
2020-04-16,Ohio,2.40870090,2020,3,2020,2
2020-04-16,Rhode Island,2.40870090,2020,3,2020,2
2020-04-16,South Carolina,2.40870090,2020,3,2020,2
2020-04-16,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-17,Arizona,2.40870090,2020,3,2020,2
2020-04-17,Arkansas,2.40870090,2020,3,2020,2
2020-04-17,California,2.40870090,2020,3,2020,2
2020-04-17,Connecticut,2.40870090,2020,3,2020,2
2020-04-17,Delaware,2.40870090,2020,3,2020,2
2020-04-17,Illinois,2.40870090,2020,3,2020,2
2020-04-17,Indiana,2.40870090,2020,3,2020,2
2020-04-17,Kentucky,2.40870090,2020,3,2020,2
2020-04-17,New York,2.40870090,2020,3,2020,2
2020-04-17,North Carolina,2.40870090,2020,3,2020,2
2020-04-17,Ohio,2.40870090,2020,3,2020,2
2020-04-17,Rhode Island,2.40870090,2020,3,2020,2
2020-04-17,South Carolina,2.40870090,2020,3,2020,2
2020-04-17,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-20,Arizona,2.40870090,2020,3,2020,2
2020-04-20,Arkansas,2.40870090,2020,3,2020,2
2020-04-20,California,2.40870090,2020,3,2020,2
2020-04-20,Connecticut,2.40870090,2020,3,2020,2
2020-04-20,Delaware,2.40870090,2020,3,2020,2
2020-04-20,Illinois,2.40870090,2020,3,2020,2
2020-04-20,Indiana,2.40870090,2020,3,2020,2
2020-04-20,Kentucky,2.40870090,2020,3,2020,2
2020-04-20,New York,2.40870090,2020,3,2020,2
2020-04-20,North Carolina,2.40870090,2020,3,2020,2
2020-04-20,Ohio,2.40870090,2020,3,2020,2
2020-04-20,Rhode Island,2.40870090,2020,3,2020,2
2020-04-20,South Carolina,2.40870090,2020,3,2020,2
2020-04-20,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-21,Arizona,2.40870090,2020,3,2020,2
2020-04-21,Arkansas,2.40870090,2020,3,2020,2
2020-04-21,California,2.40870090,2020,3,2020,2
2020-04-21,Connecticut,2.40870090,2020,3,2020,2
2020-04-21,Delaware,2.40870090,2020,3,2020,2
2020-04-21,Illinois,2.40870090,2020,3,2020,2
2020-04-21,Indiana,2.40870090,2020,3,2020,2
2020-04-21,Kentucky,2.40870090,2020,3,2020,2
2020-04-21,New York,2.40870090,2020,3,2020,2
2020-04-21,North Carolina,2.40870090,2020,3,2020,2
2020-04-21,Ohio,2.40870090,2020,3,2020,2
2020-04-21,Rhode Island,2.40870090,2020,3,2020,2
2020-04-21,South Carolina,2.40870090,2020,3,2020,2
2020-04-21,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-22,Arizona,2.40870090,2020,3,2020,2
2020-04-22,Arkansas,2.40870090,2020,3,2020,2
2020-04-22,California,2.40870090,2020,3,2020,2
2020-04-22,Connecticut,2.40870090,2020,3,2020,2
2020-04-22,Delaware,2.40870090,2020,3,2020,2
2020-04-22,Illinois,2.40870090,2020,3,2020,2
2020-04-22,Indiana,2.40870090,2020,3,2020,2
2020-04-22,Kentucky,2.40870090,2020,3,2020,2
2020-04-22,New York,2.40870090,2020,3,2020,2
2020-04-22,North Carolina,2.40870090,2020,3,2020,2
2020-04-22,Ohio,2.40870090,2020,3,2020,2
2020-04-22,Rhode Island,2.40870090,2020,3,2020,2
2020-04-22,South Carolina,2.40870090,2020,3,2020,2
2020-04-22,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-23,Arizona,2.40870090,2020,3,2020,2
2020-04-23,Arkansas,2.40870090,2020,3,2020,2
2020-04-23,California,2.40870090,2020,3,2020,2
2020-04-23,Connecticut,2.40870090,2020,3,2020,2
2020-04-23,Delaware,2.40870090,2020,3,2020,2
2020-04-23,Illinois,2.40870090,2020,3,2020,2
2020-04-23,Indiana,2.40870090,2020,3,2020,2
2020-04-23,Kentucky,2.40870090,2020,3,2020,2
2020-04-23,New York,2.40870090,2020,3,2020,2
2020-04-23,North Carolina,2.40870090,2020,3,2020,2
2020-04-23,Ohio,2.40870090,2020,3,2020,2
2020-04-23,Rhode Island,2.40870090,2020,3,2020,2
2020-04-23,South Carolina,2.40870090,2020,3,2020,2
2020-04-23,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-24,California,2.40870090,2020,3,2020,2
2020-04-24,Connecticut,2.40870090,2020,3,2020,2
2020-04-24,Illinois,2.40870090,2020,3,2020,2
2020-04-27,California,2.40870090,2020,3,2020,2
2020-04-27,Connecticut,2.40870090,2020,3,2020,2
2020-04-27,Illinois,2.40870090,2020,3,2020,2
2020-04-27,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-28,California,2.40870090,2020,3,2020,2
2020-04-28,Connecticut,2.40870090,2020,3,2020,2
2020-04-28,Illinois,2.40870090,2020,3,2020,2
2020-04-28,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-29,California,2.40870090,2020,3,2020,2
2020-04-29,Connecticut,2.40870090,2020,3,2020,2
2020-04-29,Illinois,2.40870090,2020,3,2020,2
2020-04-29,Virgin Islands,2.40870090,2020,3,2020,2
2020-04-30,California,2.40870090,2020,3,2020,2
2020-04-30,Connecticut,2.40870090,2020,3,2020,2
2020-04-30,Illinois,2.40870090,2020,3,2020,2
2020-04-30,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-04,California,2.40870090,2020,3,2020,2
2020-05-04,Connecticut,2.40870090,2020,3,2020,2
2020-05-04,Hawaii,2.40870090,2020,3,2020,2
2020-05-04,Illinois,2.40870090,2020,3,2020,2
2020-05-04,Massachusetts,2.40870090,2020,3,2020,2
2020-05-04,New York,2.40870090,2020,3,2020,2
2020-05-04,Ohio,2.40870090,2020,3,2020,2
2020-05-04,Texas,2.40870090,2020,3,2020,2
2020-05-04,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-04,West Virginia,2.40870090,2020,3,2020,2
2020-05-05,California,2.40870090,2020,3,2020,2
2020-05-05,Connecticut,2.40870090,2020,3,2020,2
2020-05-05,Hawaii,2.40870090,2020,3,2020,2
2020-05-05,Illinois,2.40870090,2020,3,2020,2
2020-05-05,Massachusetts,2.40870090,2020,3,2020,2
2020-05-05,New York,2.40870090,2020,3,2020,2
2020-05-05,Ohio,2.40870090,2020,3,2020,2
2020-05-05,Texas,2.40870090,2020,3,2020,2
2020-05-05,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-05,West Virginia,2.40870090,2020,3,2020,2
2020-05-06,California,2.40870090,2020,3,2020,2
2020-05-06,Connecticut,2.40870090,2020,3,2020,2
2020-05-06,Hawaii,2.40870090,2020,3,2020,2
2020-05-06,Illinois,2.40870090,2020,3,2020,2
2020-05-06,Massachusetts,2.40870090,2020,3,2020,2
2020-05-06,New York,2.40870090,2020,3,2020,2
2020-05-06,Ohio,2.40870090,2020,3,2020,2
2020-05-06,Texas,2.40870090,2020,3,2020,2
2020-05-06,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-06,West Virginia,2.40870090,2020,3,2020,2
2020-05-07,California,2.40870090,2020,3,2020,2
2020-05-07,Connecticut,2.40870090,2020,3,2020,2
2020-05-07,Hawaii,2.40870090,2020,3,2020,2
2020-05-07,Illinois,2.40870090,2020,3,2020,2
2020-05-07,Massachusetts,2.40870090,2020,3,2020,2
2020-05-07,New York,2.40870090,2020,3,2020,2
2020-05-07,Ohio,2.40870090,2020,3,2020,2
2020-05-07,Texas,2.40870090,2020,3,2020,2
2020-05-07,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-07,West Virginia,2.40870090,2020,3,2020,2
2020-05-08,California,2.40870090,2020,3,2020,2
2020-05-08,Connecticut,2.40870090,2020,3,2020,2
2020-05-08,Hawaii,2.40870090,2020,3,2020,2
2020-05-08,Illinois,2.40870090,2020,3,2020,2
2020-05-08,Massachusetts,2.40870090,2020,3,2020,2
2020-05-08,New York,2.40870090,2020,3,2020,2
2020-05-08,Ohio,2.40870090,2020,3,2020,2
2020-05-08,Texas,2.40870090,2020,3,2020,2
2020-05-08,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-08,West Virginia,2.40870090,2020,3,2020,2
2020-05-11,California,2.40870090,2020,3,2020,2
2020-05-11,Connecticut,2.40870090,2020,3,2020,2
2020-05-11,Hawaii,2.40870090,2020,3,2020,2
2020-05-11,Illinois,2.40870090,2020,3,2020,2
2020-05-11,Massachusetts,2.40870090,2020,3,2020,2
2020-05-11,New York,2.40870090,2020,3,2020,2
2020-05-11,Ohio,2.40870090,2020,3,2020,2
2020-05-11,Texas,2.40870090,2020,3,2020,2
2020-05-11,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-11,West Virginia,2.40870090,2020,3,2020,2
2020-05-12,California,2.40870090,2020,3,2020,2
2020-05-12,Connecticut,2.40870090,2020,3,2020,2
2020-05-12,Hawaii,2.40870090,2020,3,2020,2
2020-05-12,Illinois,2.40870090,2020,3,2020,2
2020-05-12,Massachusetts,2.40870090,2020,3,2020,2
2020-05-12,New York,2.40870090,2020,3,2020,2
2020-05-12,Ohio,2.40870090,2020,3,2020,2
2020-05-12,Texas,2.40870090,2020,3,2020,2
2020-05-12,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-12,West Virginia,2.40870090,2020,3,2020,2
2020-05-13,California,2.40870090,2020,3,2020,2
2020-05-13,Connecticut,2.40870090,2020,3,2020,2
2020-05-13,Hawaii,2.40870090,2020,3,2020,2
2020-05-13,Illinois,2.40870090,2020,3,2020,2
2020-05-13,Massachusetts,2.40870090,2020,3,2020,2
2020-05-13,New York,2.40870090,2020,3,2020,2
2020-05-13,Ohio,2.40870090,2020,3,2020,2
2020-05-13,Texas,2.40870090,2020,3,2020,2
2020-05-13,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-13,West Virginia,2.40870090,2020,3,2020,2
2020-05-14,California,2.40870090,2020,3,2020,2
2020-05-14,Connecticut,2.40870090,2020,3,2020,2
2020-05-14,Hawaii,2.40870090,2020,3,2020,2
2020-05-14,Illinois,2.40870090,2020,3,2020,2
2020-05-14,Massachusetts,2.40870090,2020,3,2020,2
2020-05-14,New York,2.40870090,2020,3,2020,2
2020-05-14,Ohio,2.40870090,2020,3,2020,2
2020-05-14,Texas,2.40870090,2020,3,2020,2
2020-05-14,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-14,West Virginia,2.40870090,2020,3,2020,2
2020-05-15,California,2.40870090,2020,3,2020,2
2020-05-15,Connecticut,2.40870090,2020,3,2020,2
2020-05-15,Hawaii,2.40870090,2020,3,2020,2
2020-05-15,Illinois,2.40870090,2020,3,2020,2
2020-05-15,Massachusetts,2.40870090,2020,3,2020,2
2020-05-15,New York,2.40870090,2020,3,2020,2
2020-05-15,Ohio,2.40870090,2020,3,2020,2
2020-05-15,Texas,2.40870090,2020,3,2020,2
2020-05-15,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-15,West Virginia,2.40870090,2020,3,2020,2
2020-05-18,California,2.40870090,2020,3,2020,2
2020-05-18,Connecticut,2.40870090,2020,3,2020,2
2020-05-18,Hawaii,2.40870090,2020,3,2020,2
2020-05-18,Illinois,2.40870090,2020,3,2020,2
2020-05-18,Massachusetts,2.40870090,2020,3,2020,2
2020-05-18,New York,2.40870090,2020,3,2020,2
2020-05-18,Ohio,2.40870090,2020,3,2020,2
2020-05-18,Texas,2.40870090,2020,3,2020,2
2020-05-18,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-18,West Virginia,2.40870090,2020,3,2020,2
2020-05-19,California,2.40870090,2020,3,2020,2
2020-05-19,Connecticut,2.40870090,2020,3,2020,2
2020-05-19,Hawaii,2.40870090,2020,3,2020,2
2020-05-19,Illinois,2.40870090,2020,3,2020,2
2020-05-19,Massachusetts,2.40870090,2020,3,2020,2
2020-05-19,New York,2.40870090,2020,3,2020,2
2020-05-19,Ohio,2.40870090,2020,3,2020,2
2020-05-19,Texas,2.40870090,2020,3,2020,2
2020-05-19,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-19,West Virginia,2.40870090,2020,3,2020,2
2020-05-20,California,2.40870090,2020,3,2020,2
2020-05-20,Connecticut,2.40870090,2020,3,2020,2
2020-05-20,Hawaii,2.40870090,2020,3,2020,2
2020-05-20,Illinois,2.40870090,2020,3,2020,2
2020-05-20,Massachusetts,2.40870090,2020,3,2020,2
2020-05-20,New York,2.40870090,2020,3,2020,2
2020-05-20,Ohio,2.40870090,2020,3,2020,2
2020-05-20,Texas,2.40870090,2020,3,2020,2
2020-05-20,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-20,West Virginia,2.40870090,2020,3,2020,2
2020-05-21,California,2.40870090,2020,3,2020,2
2020-05-21,Connecticut,2.40870090,2020,3,2020,2
2020-05-21,Hawaii,2.40870090,2020,3,2020,2
2020-05-21,Illinois,2.40870090,2020,3,2020,2
2020-05-21,Massachusetts,2.40870090,2020,3,2020,2
2020-05-21,New York,2.40870090,2020,3,2020,2
2020-05-21,Ohio,2.40870090,2020,3,2020,2
2020-05-21,Texas,2.40870090,2020,3,2020,2
2020-05-21,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-21,West Virginia,2.40870090,2020,3,2020,2
2020-05-22,California,2.40870090,2020,3,2020,2
2020-05-22,Connecticut,2.40870090,2020,3,2020,2
2020-05-22,Hawaii,2.40870090,2020,3,2020,2
2020-05-22,Illinois,2.40870090,2020,3,2020,2
2020-05-22,Massachusetts,2.40870090,2020,3,2020,2
2020-05-22,New York,2.40870090,2020,3,2020,2
2020-05-22,Ohio,2.40870090,2020,3,2020,2
2020-05-22,Texas,2.40870090,2020,3,2020,2
2020-05-22,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-22,West Virginia,2.40870090,2020,3,2020,2
2020-05-26,California,2.40870090,2020,3,2020,2
2020-05-26,Connecticut,2.40870090,2020,3,2020,2
2020-05-26,Hawaii,2.40870090,2020,3,2020,2
2020-05-26,Illinois,2.40870090,2020,3,2020,2
2020-05-26,Massachusetts,2.40870090,2020,3,2020,2
2020-05-26,New York,2.40870090,2020,3,2020,2
2020-05-26,Ohio,2.40870090,2020,3,2020,2
2020-05-26,Texas,2.40870090,2020,3,2020,2
2020-05-26,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-26,West Virginia,2.40870090,2020,3,2020,2
2020-05-27,California,2.40870090,2020,3,2020,2
2020-05-27,Connecticut,2.40870090,2020,3,2020,2
2020-05-27,Hawaii,2.40870090,2020,3,2020,2
2020-05-27,Illinois,2.40870090,2020,3,2020,2
2020-05-27,Massachusetts,2.40870090,2020,3,2020,2
2020-05-27,New York,2.40870090,2020,3,2020,2
2020-05-27,Ohio,2.40870090,2020,3,2020,2
2020-05-27,Texas,2.40870090,2020,3,2020,2
2020-05-27,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-27,West Virginia,2.40870090,2020,3,2020,2
2020-05-28,California,2.40870090,2020,3,2020,2
2020-05-28,Connecticut,2.40870090,2020,3,2020,2
2020-05-28,Hawaii,2.40870090,2020,3,2020,2
2020-05-28,Illinois,2.40870090,2020,3,2020,2
2020-05-28,Massachusetts,2.40870090,2020,3,2020,2
2020-05-28,New York,2.40870090,2020,3,2020,2
2020-05-28,Ohio,2.40870090,2020,3,2020,2
2020-05-28,Texas,2.40870090,2020,3,2020,2
2020-05-28,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-28,West Virginia,2.40870090,2020,3,2020,2
2020-05-29,California,2.40870090,2020,3,2020,2
2020-05-29,Connecticut,2.40870090,2020,3,2020,2
2020-05-29,Hawaii,2.40870090,2020,3,2020,2
2020-05-29,Illinois,2.40870090,2020,3,2020,2
2020-05-29,Massachusetts,2.40870090,2020,3,2020,2
2020-05-29,New York,2.40870090,2020,3,2020,2
2020-05-29,Ohio,2.40870090,2020,3,2020,2
2020-05-29,Texas,2.40870090,2020,3,2020,2
2020-05-29,Virgin Islands,2.40870090,2020,3,2020,2
2020-05-29,West Virginia,2.40870090,2020,3,2020,2
2020-06-01,California,2.40870090,2020,3,2020,2
2020-06-01,Colorado,2.40870090,2020,3,2020,2
2020-06-01,Connecticut,2.40870090,2020,3,2020,2
2020-06-01,Hawaii,2.40870090,2020,3,2020,2
2020-06-01,Illinois,2.40870090,2020,3,2020,2
2020-06-01,Massachusetts,2.40870090,2020,3,2020,2
2020-06-01,New York,2.40870090,2020,3,2020,2
2020-06-01,Ohio,2.40870090,2020,3,2020,2
2020-06-01,Texas,2.40870090,2020,3,2020,2
2020-06-01,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-01,West Virginia,2.40870090,2020,3,2020,2
2020-06-02,California,2.40870090,2020,3,2020,2
2020-06-02,Colorado,2.40870090,2020,3,2020,2
2020-06-02,Connecticut,2.40870090,2020,3,2020,2
2020-06-02,Hawaii,2.40870090,2020,3,2020,2
2020-06-02,Illinois,2.40870090,2020,3,2020,2
2020-06-02,Massachusetts,2.40870090,2020,3,2020,2
2020-06-02,New York,2.40870090,2020,3,2020,2
2020-06-02,Ohio,2.40870090,2020,3,2020,2
2020-06-02,Texas,2.40870090,2020,3,2020,2
2020-06-02,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-02,West Virginia,2.40870090,2020,3,2020,2
2020-06-03,California,2.40870090,2020,3,2020,2
2020-06-03,Colorado,2.40870090,2020,3,2020,2
2020-06-03,Connecticut,2.40870090,2020,3,2020,2
2020-06-03,Hawaii,2.40870090,2020,3,2020,2
2020-06-03,Illinois,2.40870090,2020,3,2020,2
2020-06-03,Massachusetts,2.40870090,2020,3,2020,2
2020-06-03,New York,2.40870090,2020,3,2020,2
2020-06-03,Ohio,2.40870090,2020,3,2020,2
2020-06-03,Texas,2.40870090,2020,3,2020,2
2020-06-03,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-03,West Virginia,2.40870090,2020,3,2020,2
2020-06-04,California,2.40870090,2020,3,2020,2
2020-06-04,Colorado,2.40870090,2020,3,2020,2
2020-06-04,Connecticut,2.40870090,2020,3,2020,2
2020-06-04,Hawaii,2.40870090,2020,3,2020,2
2020-06-04,Illinois,2.40870090,2020,3,2020,2
2020-06-04,Massachusetts,2.40870090,2020,3,2020,2
2020-06-04,New York,2.40870090,2020,3,2020,2
2020-06-04,Ohio,2.40870090,2020,3,2020,2
2020-06-04,Texas,2.40870090,2020,3,2020,2
2020-06-04,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-04,West Virginia,2.40870090,2020,3,2020,2
2020-06-05,California,2.40870090,2020,3,2020,2
2020-06-05,Colorado,2.40870090,2020,3,2020,2
2020-06-05,Connecticut,2.40870090,2020,3,2020,2
2020-06-05,Hawaii,2.40870090,2020,3,2020,2
2020-06-05,Illinois,2.40870090,2020,3,2020,2
2020-06-05,Massachusetts,2.40870090,2020,3,2020,2
2020-06-05,New York,2.40870090,2020,3,2020,2
2020-06-05,Ohio,2.40870090,2020,3,2020,2
2020-06-05,Texas,2.40870090,2020,3,2020,2
2020-06-05,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-05,West Virginia,2.40870090,2020,3,2020,2
2020-06-08,California,2.40870090,2020,3,2020,2
2020-06-08,Colorado,2.40870090,2020,3,2020,2
2020-06-08,Connecticut,2.40870090,2020,3,2020,2
2020-06-08,Hawaii,2.40870090,2020,3,2020,2
2020-06-08,Illinois,2.40870090,2020,3,2020,2
2020-06-08,Massachusetts,2.40870090,2020,3,2020,2
2020-06-08,New York,2.40870090,2020,3,2020,2
2020-06-08,Ohio,2.40870090,2020,3,2020,2
2020-06-08,Texas,2.40870090,2020,3,2020,2
2020-06-08,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-08,West Virginia,2.40870090,2020,3,2020,2
2020-06-09,California,2.40870090,2020,3,2020,2
2020-06-09,Colorado,2.40870090,2020,3,2020,2
2020-06-09,Connecticut,2.40870090,2020,3,2020,2
2020-06-09,Hawaii,2.40870090,2020,3,2020,2
2020-06-09,Illinois,2.40870090,2020,3,2020,2
2020-06-09,Massachusetts,2.40870090,2020,3,2020,2
2020-06-09,New York,2.40870090,2020,3,2020,2
2020-06-09,Ohio,2.40870090,2020,3,2020,2
2020-06-09,Texas,2.40870090,2020,3,2020,2
2020-06-09,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-09,West Virginia,2.40870090,2020,3,2020,2
2020-06-10,California,2.40870090,2020,3,2020,2
2020-06-10,Colorado,2.40870090,2020,3,2020,2
2020-06-10,Connecticut,2.40870090,2020,3,2020,2
2020-06-10,Hawaii,2.40870090,2020,3,2020,2
2020-06-10,Illinois,2.40870090,2020,3,2020,2
2020-06-10,Massachusetts,2.40870090,2020,3,2020,2
2020-06-10,New York,2.40870090,2020,3,2020,2
2020-06-10,Ohio,2.40870090,2020,3,2020,2
2020-06-10,Texas,2.40870090,2020,3,2020,2
2020-06-10,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-10,West Virginia,2.40870090,2020,3,2020,2
2020-06-11,California,2.40870090,2020,3,2020,2
2020-06-11,Colorado,2.40870090,2020,3,2020,2
2020-06-11,Connecticut,2.40870090,2020,3,2020,2
2020-06-11,Hawaii,2.40870090,2020,3,2020,2
2020-06-11,Illinois,2.40870090,2020,3,2020,2
2020-06-11,Massachusetts,2.40870090,2020,3,2020,2
2020-06-11,New York,2.40870090,2020,3,2020,2
2020-06-11,Ohio,2.40870090,2020,3,2020,2
2020-06-11,Texas,2.40870090,2020,3,2020,2
2020-06-11,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-11,West Virginia,2.40870090,2020,3,2020,2
2020-06-12,California,2.40870090,2020,3,2020,2
2020-06-12,Colorado,2.40870090,2020,3,2020,2
2020-06-12,Connecticut,2.40870090,2020,3,2020,2
2020-06-12,Hawaii,2.40870090,2020,3,2020,2
2020-06-12,Illinois,2.40870090,2020,3,2020,2
2020-06-12,Massachusetts,2.40870090,2020,3,2020,2
2020-06-12,New York,2.40870090,2020,3,2020,2
2020-06-12,Ohio,2.40870090,2020,3,2020,2
2020-06-12,Texas,2.40870090,2020,3,2020,2
2020-06-12,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-12,West Virginia,2.40870090,2020,3,2020,2
2020-06-15,California,2.40870090,2020,3,2020,2
2020-06-15,Colorado,2.40870090,2020,3,2020,2
2020-06-15,Connecticut,2.40870090,2020,3,2020,2
2020-06-15,Hawaii,2.40870090,2020,3,2020,2
2020-06-15,Illinois,2.40870090,2020,3,2020,2
2020-06-15,Massachusetts,2.40870090,2020,3,2020,2
2020-06-15,New York,2.40870090,2020,3,2020,2
2020-06-15,Ohio,2.40870090,2020,3,2020,2
2020-06-15,Texas,2.40870090,2020,3,2020,2
2020-06-15,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-15,West Virginia,2.40870090,2020,3,2020,2
2020-06-16,California,2.40870090,2020,3,2020,2
2020-06-16,Colorado,2.40870090,2020,3,2020,2
2020-06-16,Connecticut,2.40870090,2020,3,2020,2
2020-06-16,Hawaii,2.40870090,2020,3,2020,2
2020-06-16,Illinois,2.40870090,2020,3,2020,2
2020-06-16,Massachusetts,2.40870090,2020,3,2020,2
2020-06-16,New York,2.40870090,2020,3,2020,2
2020-06-16,Ohio,2.40870090,2020,3,2020,2
2020-06-16,Texas,2.40870090,2020,3,2020,2
2020-06-16,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-16,West Virginia,2.40870090,2020,3,2020,2
2020-06-17,California,2.40870090,2020,3,2020,2
2020-06-17,Colorado,2.40870090,2020,3,2020,2
2020-06-17,Connecticut,2.40870090,2020,3,2020,2
2020-06-17,Hawaii,2.40870090,2020,3,2020,2
2020-06-17,Illinois,2.40870090,2020,3,2020,2
2020-06-17,Massachusetts,2.40870090,2020,3,2020,2
2020-06-17,New York,2.40870090,2020,3,2020,2
2020-06-17,Ohio,2.40870090,2020,3,2020,2
2020-06-17,Texas,2.40870090,2020,3,2020,2
2020-06-17,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-17,West Virginia,2.40870090,2020,3,2020,2
2020-06-18,California,2.40870090,2020,3,2020,2
2020-06-18,Colorado,2.40870090,2020,3,2020,2
2020-06-18,Connecticut,2.40870090,2020,3,2020,2
2020-06-18,Hawaii,2.40870090,2020,3,2020,2
2020-06-18,Illinois,2.40870090,2020,3,2020,2
2020-06-18,Kentucky,2.40870090,2020,3,2020,2
2020-06-18,Massachusetts,2.40870090,2020,3,2020,2
2020-06-18,New York,2.40870090,2020,3,2020,2
2020-06-18,Ohio,2.40870090,2020,3,2020,2
2020-06-18,Texas,2.40870090,2020,3,2020,2
2020-06-18,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-18,West Virginia,2.40870090,2020,3,2020,2
2020-06-19,California,2.40870090,2020,3,2020,2
2020-06-19,Colorado,2.40870090,2020,3,2020,2
2020-06-19,Connecticut,2.40870090,2020,3,2020,2
2020-06-19,Hawaii,2.40870090,2020,3,2020,2
2020-06-19,Illinois,2.40870090,2020,3,2020,2
2020-06-19,Kentucky,2.40870090,2020,3,2020,2
2020-06-19,Massachusetts,2.40870090,2020,3,2020,2
2020-06-19,New York,2.40870090,2020,3,2020,2
2020-06-19,Ohio,2.40870090,2020,3,2020,2
2020-06-19,Texas,2.40870090,2020,3,2020,2
2020-06-19,Virgin Islands,2.40870090,2020,3,2020,2
2020-06-19,West Virginia,2.40870090,2020,3,2020,2
2020-06-22,California,2.40870090,2020,3,2020,2
2020-06-22,Colorado,2.40870090,2020,3,2020,2
2020-06-22,Connecticut,2.40870090,2020,3,2020,2
2020-06-22,Hawaii,2.40870090,2020,3,2020,2
2020-06-22,Illinois,2.40870090,2020,3,2020,2
2020-06-22,Kentucky,2.40870090,2020,3,2020,2
2020-06-22,Massachusetts,2.40870090,2020,3,2020,2
